,year,month,day,day_of_week,day_of_year,quarter,hour,minute,second,temp,cond,do,turb,chl-a
293,2019,3,18,0,77,1,17,33,33,30.95762,94.64542,11.87128,257.6535,329.18
294,2019,3,12,1,71,1,20,28,5,29.36794,86.63126,3.687905,24.11001,89.07064
295,2019,3,19,1,78,1,5,13,33,30.95561,95.35626,9.856004,246.9901,218.3281
296,2019,9,20,4,263,3,10,57,57,29.60148,106.2629,7.7289210000000015,138.7648,940.4002
297,2019,9,18,2,261,3,23,57,57,29.73441,107.6067,9.472678,127.1353,1002.419
298,2019,3,17,6,76,1,2,53,33,30.55756,93.916,6.697032000000001,183.5637,300.3084
299,2019,3,8,4,67,1,11,28,5,30.23313,105.38,3.930108,20.15679,49.38025
300,2019,3,24,6,83,1,23,34,44,30.1211,91.498,2.906351,68.70308,282.47
301,2019,9,14,5,257,3,15,15,1,30.22326,106.6355,8.829203,71.14328,213.1674
302,2019,10,4,4,277,4,1,43,9,29.14746,115.8254,8.846480999999997,142.0639,827.569
303,2019,4,4,3,94,2,3,30,17,28.63887,73.29226,1.639369,57.5764,60.11567
304,2019,10,3,3,276,4,14,28,9,28.90238,114.0325,5.716056,101.392,743.1260000000002
305,2019,3,14,3,73,1,12,3,32,29.86335,92.7967,5.168757,26.68006,104.9195
306,2019,9,20,4,263,3,18,42,57,29.80091,107.3021,6.964156,81.01096,648.6392
307,2019,2,22,4,53,1,3,30,0,29.90561,94.39114,7.582411,52.49044,59.16111
308,2019,3,19,1,78,1,12,33,33,30.75945,94.92091,8.852157,206.675,249.1095
309,2019,9,25,2,268,3,13,2,0,29.53241,112.5289,4.322361,115.7209,439.1975
310,2019,9,14,5,257,3,12,45,1,30.1326,106.2278,8.499872,58.52274,192.6879
311,2019,3,31,6,90,1,7,33,9,29.79787,94.49282,0.6135491,134.9101,184.3332
312,2019,3,10,6,69,1,20,18,5,29.05922,82.54312,5.335876,44.03355,55.78985
313,2019,9,27,4,270,3,1,32,0,29.76905,113.6464,4.90485,146.6831,484.853
314,2019,2,21,3,52,1,21,40,0,29.796190000000006,94.10076,8.312141,45.22007,66.65649
315,2019,3,26,1,85,1,7,34,44,29.83141,92.82286,4.553876,59.18055,306.7601
316,2019,4,2,1,92,2,10,3,9,30.25782,98.90025,2.221782,58.74168,92.19629
317,2019,3,10,6,69,1,3,28,5,30.316640000000003,102.8395,3.5004089999999994,31.59407,66.0176
318,2019,3,16,5,75,1,16,3,33,30.61481,92.17435,11.68173,122.3333,263.3854
319,2019,2,27,2,58,1,3,50,0,30.435990000000004,101.4491,5.760675,74.18607,56.00212
320,2019,4,2,1,92,2,8,33,9,30.26623,98.21447,3.181246,94.67908,105.2181
321,2019,3,3,6,62,1,6,7,53,30.16138,97.53493,6.952419,30.74621,49.14019
322,2019,9,20,4,263,3,2,57,57,29.7491,106.4814,6.682136999999999,73.52367,527.7658
323,2019,9,15,6,258,3,19,45,1,30.12668,105.7512,8.652546000000001,82.93036,312.5157
324,2019,2,28,3,59,1,4,7,53,30.62684,102.7644,7.596398,51.35976,56.23001
325,2019,3,19,1,78,1,7,3,33,30.79595,95.12883,8.97693,223.874,236.0897
326,2019,3,2,5,61,1,0,37,53,29.9313,96.17268,4.751109,50.5629,43.1588
327,2019,3,27,2,86,1,7,4,44,30.29167,93.04456,8.310781,45.62109,312.3795
328,2019,3,6,2,65,1,14,8,5,30.47653,100.6783,7.225713000000002,20.20071,59.67943
329,2019,3,7,3,66,1,18,38,5,30.78985,103.483,6.3003860000000005,20.98353,64.68816
330,2019,2,23,5,54,1,12,10,0,30.05868,96.47687,8.079678999999999,55.95976,60.86226
331,2019,3,3,6,62,1,18,57,53,30.5824,98.73662,8.40864,56.79886,69.43893
332,2019,3,17,6,76,1,7,3,33,30.57752,93.05024,8.795352000000001,139.6835,262.1188
333,2019,3,26,1,85,1,22,24,44,30.06501,94.90981,3.384554,44.91764000000001,312.8592
334,2019,9,20,4,263,3,13,27,57,29.51138,106.7831,5.466613,82.21892,513.9236
335,2019,3,3,6,62,1,6,57,53,30.04141,97.65358,6.001618,34.30722,47.71458
336,2019,3,9,5,68,1,19,8,5,30.99361,103.3491,6.346989,20.24071,76.94830999999998
337,2019,4,2,1,92,2,14,3,9,30.44302,97.69691,3.231704,66.24763,104.8517
338,2019,2,21,3,52,1,11,10,0,29.62504,94.21704,7.471964,37.27486,50.9612
339,2019,4,1,0,91,2,15,33,9,30.55009,96.30045,5.363082,80.84916,161.5977
340,2019,3,9,5,68,1,17,8,5,30.62271,105.7193,5.378091,19.79938,81.89313
341,2019,3,16,5,75,1,15,33,33,30.50718,92.60747,9.715381,118.1607,259.2924
342,2019,2,25,0,56,1,16,0,0,30.21814,98.89619,7.623206,63.09344,67.91637
343,2019,3,28,3,87,1,0,23,9,30.81304,94.56555,9.573286,28.73162,334.5817
344,2019,2,25,0,56,1,6,40,0,30.24547,98.47744,8.286888000000001,64.57398,53.32943
345,2019,2,22,4,53,1,13,50,0,29.918740000000003,94.79451,9.636886,46.10387,69.45801
346,2019,3,8,4,67,1,19,18,5,31.24162,105.1379,6.74936,24.97693,65.10305
347,2019,3,31,6,90,1,14,13,9,29.91935,94.48844,2.6798490000000004,170.0496,201.2633
348,2019,2,21,3,52,1,19,10,0,29.76796,93.93165,9.485311,72.08077,71.72532
349,2019,3,19,1,78,1,8,33,33,30.62191,95.72283,6.764726,214.0334,260.3665
350,2019,2,23,5,54,1,23,30,0,30.46486,97.38346,9.419834,65.13547,60.48418
351,2019,2,24,6,55,1,21,20,0,30.26741,98.46039,6.548841,56.50891,45.27161
352,2019,3,2,5,61,1,7,17,53,29.61567,96.52106,3.672574,42.05719000000001,45.79802
353,2019,9,17,1,260,3,16,15,1,29.47625,104.8081,8.303475,72.96133,939.7723
354,2019,3,16,5,75,1,19,43,33,30.66595,92.79739,9.980721,177.8469,302.2945
355,2019,3,31,6,90,1,20,13,9,30.23243,94.60104,4.035431,88.8159,218.362
356,2019,3,7,3,66,1,9,48,5,30.62854,102.1392,6.415063,19.25679,57.01886999999999
357,2019,3,15,4,74,1,16,33,32,30.36543,92.13054,8.722994,56.42666,204.3251
358,2019,3,14,3,73,1,6,3,32,30.00555,91.67661,5.067783,29.85179,112.3748
359,2019,4,3,2,93,2,23,0,17,28.80961,72.86901999999998,2.897811,56.53594,59.36979
360,2019,9,13,4,256,3,23,15,1,30.6601,108.643,8.679293,55.91716,29.74413
361,2019,2,27,2,58,1,20,57,53,30.42818,101.9301,6.479504,54.56956,59.67214
362,2019,4,4,3,94,2,13,40,17,28.74901,74.50273,2.657825,54.49804,58.37479
363,2019,9,30,0,273,3,18,2,0,29.308670000000006,111.9051,5.219684,151.78,820.7305
364,2019,3,2,5,61,1,21,7,53,29.87605,96.62556,5.489827,43.34018,56.69715
365,2019,2,25,0,56,1,18,10,0,30.2361,98.58563,7.146839,66.46225,60.94044
366,2019,3,18,0,77,1,0,53,33,30.8246,94.89025,8.25436,252.3792,300.8211
367,2019,9,28,5,271,3,0,2,0,29.71716,113.2433,6.005148,107.5919,579.6342
368,2019,3,2,5,61,1,23,47,53,29.93607,97.64169,4.6940610000000005,35.27670999999999,50.44992
369,2019,9,13,4,256,3,13,0,0,30.708790000000004,107.512,9.144774,52.93405,47.7171
370,2019,2,25,0,56,1,15,30,0,30.18893,98.86889,7.430517999999998,45.0756,60.91284
371,2019,3,20,2,79,1,12,34,44,30.98994,97.02024,6.757322,77.8153,250.2452
372,2019,10,1,1,274,4,7,17,0,28.93454,112.2235,4.552203,109.673,610.1296
373,2019,3,15,4,74,1,4,53,32,30.30697,92.45889,6.722081,37.82212,176.5882
374,2019,3,20,2,79,1,5,43,33,31.2309,97.07998,9.276382,191.2409,258.1697
375,2019,3,30,5,89,1,13,53,9,30.1646,97.29181,3.721782,88.00726,263.7903
376,2019,2,22,4,53,1,19,20,0,30.03503,95.49564,9.331654,47.98424,68.83194
377,2019,3,30,5,89,1,10,13,9,30.014290000000006,98.17668,0.7740872,66.16801,248.5244
378,2019,9,22,6,265,3,19,12,57,29.90225,109.6609,6.2022330000000006,91.29724,714.8795
379,2019,3,22,4,81,1,0,4,44,30.79456,97.93433,7.026263,111.7738,311.1597
380,2019,3,1,4,60,1,11,37,53,30.17274,104.7182,3.677919,41.87041,49.98175
381,2019,9,22,6,265,3,3,57,57,29.71538,108.2007,7.032406,122.1075,786.6095
382,2019,3,17,6,76,1,2,33,33,30.584570000000006,93.86818,7.883705,193.4004,285.835
383,2019,9,13,4,256,3,9,45,0,30.67151,109.1178,7.204178999999999,92.32568,51.5285
384,2019,9,30,0,273,3,10,47,0,29.09971,111.6978,4.059972,243.5756,629.243
385,2019,3,29,4,88,1,8,3,9,30.06821,96.10345,2.308506,49.28984000000001,294.4321
386,2019,9,22,6,265,3,0,12,57,29.91041,109.0258,6.172837,105.3161,675.5784
387,2019,3,25,0,84,1,2,34,44,30.0036,92.01173,3.262474,74.43127,268.7686
388,2019,2,23,5,54,1,2,30,0,30.11666,96.75542,7.393027,31.65898,60.18926999999999
389,2019,9,16,0,259,3,20,45,1,30.04853,106.1072,9.077849,79.38808,410.0192
390,2019,2,24,6,55,1,18,0,0,30.23902,98.15613,7.144054,43.78992,58.46674
391,2019,3,12,1,71,1,12,58,5,28.96185,85.45201999999998,3.433174,23.28292,59.71468
392,2019,3,18,0,77,1,13,33,33,30.66188,94.1299,10.05617,268.2674,244.4036
393,2019,3,23,5,82,1,1,44,44,30.83956,99.86953,3.985239,70.16736999999999,355.1234
394,2019,3,23,5,82,1,14,24,44,30.83901,98.80412,8.143071,68.30515,355.1139
395,2019,9,30,0,273,3,16,47,0,29.32901,111.6015,7.227835000000002,153.0475,893.0812
396,2019,3,3,6,62,1,5,47,53,30.19365,97.65206,7.063839999999999,41.39955,46.16661
397,2019,9,20,4,263,3,0,27,57,29.76402,106.6146,6.932223,112.4979,553.7917
398,2019,3,6,2,65,1,10,38,5,30.35,99.68889,6.637482,39.27547,52.18354
399,2019,10,6,6,279,4,12,58,10,28.99286,115.138,4.900298,159.2464,752.31
400,2019,3,17,6,76,1,17,23,33,30.68664,94.54589,9.194487,208.4702,300.5054
401,2019,3,3,6,62,1,3,37,53,29.971770000000006,98.43297,4.3516309999999985,33.52742,43.57536
402,2019,3,6,2,65,1,15,58,5,30.64361,100.6849,8.855314,39.02439,92.04535
403,2019,3,15,4,74,1,18,53,32,30.3922,92.12341,8.162885000000001,61.91695,236.7633
404,2019,9,17,1,260,3,1,0,1,29.8401,106.7343,8.624061,184.0795,441.3507
405,2019,2,23,5,54,1,19,40,0,30.17801,97.1011,7.612255,66.5166,63.41241
406,2019,9,16,0,259,3,21,30,1,30.04318,106.05,12.66193,89.01015,407.3864
407,2019,3,28,3,87,1,12,43,9,30.29348,95.03466,5.967855,34.81111,339.14
408,2019,3,16,5,75,1,9,13,32,30.18115,91.72117,8.280185000000001,101.8357,227.8484
409,2019,9,18,2,261,3,17,42,57,29.9636,108.6999,12.84251,93.1135,989.1594
410,2019,3,31,6,90,1,22,33,9,30.118240000000004,94.6787,2.95516,117.2101,196.7783
411,2019,2,21,3,52,1,12,50,0,29.6602,93.65257,7.3225539999999985,48.83949000000001,48.13017
412,2019,9,26,3,269,3,21,2,0,29.7087,114.1335,5.369592,89.56784,569.1273
413,2019,3,19,1,78,1,4,43,33,30.96418,95.71906,9.441439,260.7399,260.0784
414,2019,3,17,6,76,1,14,3,33,30.60322,93.97295,8.683849,163.3211,271.0347
415,2019,3,24,6,83,1,9,34,44,30.620140000000006,99.1796,2.118418,44.48847,326.4961
416,2019,4,3,2,93,2,4,33,9,29.27145,79.85764,1.97335,143.654,72.41261999999998
417,2019,3,26,1,85,1,1,44,44,30.07202,93.49743,4.97014,68.09371,304.5889
418,2019,3,24,6,83,1,0,4,44,31.036620000000006,99.35294,7.5536949999999985,58.56052,346.4331
419,2019,3,7,3,66,1,1,28,5,30.85765,101.9815,7.676744,17.39922,68.5304
420,2019,4,3,2,93,2,1,43,9,29.37836,79.92758,2.801797,140.8602,72.96163
421,2019,9,22,6,265,3,20,12,57,29.75703,109.3628,5.463853,101.9226,695.2598
422,2019,4,4,3,94,2,9,50,17,28.5048,74.80801,1.7417759999999998,65.42203,50.88072
423,2019,4,4,3,94,2,14,20,17,28.91458,74.49574,3.144527,63.70928000000001,56.70808
424,2019,10,4,4,277,4,13,28,9,28.88983,114.4876,6.893617999999999,137.4844,862.4874
425,2019,2,20,2,51,1,18,20,0,29.84134,93.81694,10.50384,105.1332,73.90073000000002
426,2019,4,1,0,91,2,9,3,9,29.97417,95.18117,1.623294,89.13098000000002,137.4409
427,2019,3,7,3,66,1,9,28,5,30.60245,102.2174,6.393684,34.16435,56.57975
428,2019,3,12,1,71,1,4,58,5,29.10215,86.40675,2.709119,25.02612,69.38569
429,2019,9,26,3,269,3,0,32,0,29.44044,112.41,5.091854,92.01804,459.5518
430,2019,3,6,2,65,1,4,17,54,30.70538,100.4184,8.392089,30.56535,58.29081
431,2019,2,20,2,51,1,17,0,0,29.587640000000004,94.2319,6.385609,52.46814000000001,52.94539
432,2019,2,24,6,55,1,19,10,0,30.23906,98.54009,7.109371,58.85463000000001,58.16804000000001
433,2019,3,1,4,60,1,19,57,53,30.17267,96.81401,6.408222,36.06989,49.46513
434,2019,9,29,6,272,3,11,2,0,29.38601,111.2727,5.292541,188.1547,500.4557
435,2019,3,17,6,76,1,21,3,33,30.87319,94.6892,10.07019,232.1161,308.0591
436,2019,3,10,6,69,1,1,58,5,30.41105,103.1529,3.708221,52.29451,66.06608
437,2019,9,23,0,266,3,0,12,57,29.89041,109.4981,6.752781,98.88901,497.6887
438,2019,2,26,1,57,1,10,10,0,30.07615,100.737,5.396339,63.59737,52.16755
439,2019,10,4,4,277,4,7,43,9,28.74917,114.7883,3.978987,94.93806,710.9182
440,2019,3,21,3,80,1,15,44,44,31.02571,98.34906,6.7333050000000005,77.55314,328.8088
441,2019,3,11,0,70,1,4,48,5,28.70212,83.94006999999998,3.711668,33.74166,52.32279000000001
442,2019,9,25,2,268,3,5,12,57,29.658690000000004,111.3627,5.789701999999999,131.4447,581.9375
443,2019,3,27,2,86,1,2,14,44,30.07355,94.88837,3.964515,38.61013,307.3811
444,2019,9,15,6,258,3,12,30,1,29.95559,105.9513,8.015535,56.02162,243.4963
445,2019,9,16,0,259,3,18,0,1,29.98366,105.811,8.484122,109.0704,439.2268
446,2019,2,24,6,55,1,12,20,0,30.1184,98.06422,7.002542,61.16072,58.38811
447,2019,3,26,1,85,1,18,14,44,29.92045,94.46462,3.870463,52.71748,314.6588
448,2019,3,20,2,79,1,11,44,44,31.05245,96.56961,8.60179,73.44074,243.1572
449,2019,9,19,3,262,3,3,27,57,29.51646,106.3964,6.731071000000001,105.7476,755.79
450,2019,9,30,0,273,3,10,32,0,29.10836,111.7146,4.229929,186.4715,615.2993
451,2019,2,25,0,56,1,2,10,0,30.40892,98.55948,6.516731,45.07046,53.67784
452,2019,9,26,3,269,3,15,47,0,29.389570000000006,113.1547,4.7061449999999985,111.5161,700.1
453,2019,3,16,5,75,1,22,3,33,30.56883,92.95197,9.530238,163.7684,289.8005
454,2019,9,12,3,255,3,23,15,0,31.032770000000006,107.2934,10.4225,78.11451,58.54942
455,2019,9,25,2,268,3,8,42,57,29.43937,111.8001,4.156969,112.063,464.5134
456,2019,10,5,5,278,4,15,13,9,29.16993,117.3519,10.70549,143.6595,1041.027
457,2019,3,30,5,89,1,11,23,9,30.06966,98.22405,1.945426,64.85149,251.6142
458,2019,3,6,2,65,1,1,7,54,30.66446,101.0866,5.944306,39.9956,61.48865
459,2019,3,21,3,80,1,12,34,44,30.93625,97.84132,6.253262,94.85961,285.8167
460,2019,9,13,4,256,3,13,45,0,30.74201,107.1363,9.835654,46.12184,42.41756
461,2019,9,24,1,267,3,4,42,57,29.66895,109.4443,6.843918,212.4535,932.4475
462,2019,3,19,1,78,1,6,13,33,30.840770000000006,96.0035,9.26013,177.9963,234.0331
463,2019,9,23,0,266,3,16,42,57,29.524520000000006,110.737,4.642416000000001,90.02786,628.9463
464,2019,3,2,5,61,1,14,7,53,29.73763,96.78628,4.577867,40.29217,48.11943
465,2019,3,22,4,81,1,3,4,44,30.624440000000003,98.80095,5.6724440000000005,97.93188,291.9155
466,2019,3,13,2,72,1,22,23,32,29.91762,89.6099,3.794897,29.11298,117.6464
467,2019,4,3,2,93,2,4,53,9,29.26293,79.86394,1.292987,138.3416,71.32826
468,2019,3,22,4,81,1,11,14,44,30.36419,99.28593,4.09456,89.74409,288.2031
469,2019,9,28,5,271,3,17,17,0,29.74048,114.3087,6.822653,201.5617,728.9756
470,2019,3,13,2,72,1,6,48,5,29.61276,89.17515999999998,3.5256160000000003,24.62423,81.31156
471,2019,2,23,5,54,1,6,20,0,30.128390000000003,97.20613,8.232149,65.79467,50.69565
472,2019,9,22,6,265,3,23,57,57,29.86307,109.5505,5.817761,89.62275,462.2843
473,2019,3,24,6,83,1,13,24,44,30.63961,99.93628,4.978198,50.92334,329.9
474,2019,3,2,5,61,1,11,17,53,29.62732,97.0667,4.134505,33.7124,44.60422
475,2019,9,12,3,255,3,17,0,0,30.99671,107.9586,12.26862,78.9698,68.12888000000001
476,2019,3,31,6,90,1,1,43,9,30.38563,95.58983,3.362664,85.24815,214.9094
477,2019,9,16,0,259,3,23,30,1,29.92118,106.5349,11.03178,90.2883,406.1643
478,2019,3,5,1,64,1,3,47,54,30.68804,99.72359,7.4453710000000015,55.94027,54.74136
479,2019,3,18,0,77,1,7,53,33,30.60126,93.35152,10.19773,236.082,257.8222
480,2019,3,25,0,84,1,8,14,44,29.783340000000006,93.40188,1.143614,64.2951,284.4899
481,2019,2,28,3,59,1,22,57,53,30.52116,104.7304,6.21707,58.33539,53.75945
482,2019,3,11,0,70,1,6,48,5,28.63858,83.77104,3.144016,34.76495,49.45917
483,2019,2,22,4,53,1,7,0,0,29.97764,95.58961,10.43103,66.45849,51.80101
484,2019,2,22,4,53,1,2,0,0,29.77222,94.6411,7.02025,34.84297,55.2986
485,2019,2,24,6,55,1,19,30,0,30.35976,98.52104,7.1187380000000005,49.25924000000001,65.94205
486,2019,3,27,2,86,1,5,54,44,30.26479,94.85562,6.600227,37.78395,305.6124
487,2019,3,1,4,60,1,0,27,53,30.609540000000006,102.9431,9.240346,58.5981,48.67347
488,2019,3,6,2,65,1,7,27,54,30.41632,99.70901,7.676315,25.07213,55.59976999999999
489,2019,9,26,3,269,3,5,47,0,29.21903,112.8952,3.073947,84.86149,454.5113
490,2019,3,19,1,78,1,12,13,33,30.72545,94.85431,8.463852000000001,230.064,232.0013
491,2019,3,27,2,86,1,13,23,9,30.36039,94.11626,8.987927,35.25568,358.5073
492,2019,3,21,3,80,1,23,14,44,30.83408,97.75538,7.442992999999999,113.2808,319.4208
493,2019,4,3,2,93,2,20,10,17,28.89722,73.36066,3.612166,54.12671,65.93431
494,2019,3,24,6,83,1,16,44,44,30.37551,92.26688,6.870231,87.15594,282.0516
495,2019,3,24,6,83,1,20,14,44,30.32703,92.33928,6.017856,100.8511,292.5446
496,2019,2,21,3,52,1,21,30,0,29.81742,93.9397,8.777052000000001,87.52439,66.94509000000001
497,2019,10,3,3,276,4,1,43,9,29.036620000000006,114.3542,5.7320720000000005,125.043,866.2481
498,2019,9,23,0,266,3,20,42,57,29.79128,110.8605,5.0984,90.68111,581.03
499,2019,3,5,1,64,1,17,17,54,30.6286,99.17548,9.383997,71.44881,85.06028
500,2019,9,23,0,266,3,21,57,57,29.675890000000006,110.8474,4.833835,105.8911,520.9594
501,2019,9,25,2,268,3,21,47,0,29.6479,113.4835,5.75421,98.5404,410.4997
502,2019,3,18,0,77,1,8,33,33,30.506970000000006,94.06659,8.302103,238.3631,264.6699
503,2019,9,15,6,258,3,19,15,1,30.01227,106.0825,7.650264999999999,65.4014,296.2771
504,2019,10,1,1,274,4,11,47,0,29.05173,111.3048,6.530026,172.7409,662.8975
505,2019,2,28,3,59,1,21,57,53,30.61119,103.4244,7.377084,27.89645,51.96006
506,2019,10,1,1,274,4,6,2,0,28.9827,111.3621,5.04389,98.60911,699.1846
507,2019,3,27,2,86,1,5,34,44,30.3806,93.63863,7.811355000000002,76.64523,323.709
508,2019,2,21,3,52,1,3,30,0,29.86935,93.67172,8.800225,35.8909,62.33797
509,2019,3,21,3,80,1,12,44,44,30.9507,98.06568,6.473072,104.1821,306.8712
510,2019,2,23,5,54,1,19,0,0,30.18605,97.21521,7.9364880000000015,59.36857,62.83905
511,2019,3,26,1,85,1,23,34,44,29.99845,94.50043,3.4098330000000003,43.68383,298.4694
512,2019,3,5,1,64,1,22,17,54,30.6116,100.8119,6.042402,44.86691,62.01045
513,2019,3,18,0,77,1,11,53,33,30.63643,93.96256,9.014254,264.1001,250.4326
514,2019,3,26,1,85,1,1,4,44,30.30364,92.53585,6.6489600000000015,60.64839,309.5692
515,2019,3,11,0,70,1,11,18,5,28.63928,85.61015,2.502343,27.47053,46.54598
516,2019,9,21,5,264,3,3,57,57,29.88038,108.2118,7.846521000000001,164.7796,923.9161
517,2019,9,19,3,262,3,13,57,57,29.44968,105.6635,6.827445,91.15741,795.1721
518,2019,3,3,6,62,1,3,47,53,30.02011,98.44132,5.239575,30.3563,44.02684
519,2019,3,20,2,79,1,14,24,44,31.141040000000004,96.65754,9.103951,101.9,274.9675
520,2019,3,7,3,66,1,22,48,5,30.7278,102.6922,7.553598,23.78983,60.40591
521,2019,9,20,4,263,3,11,27,57,29.625590000000006,106.4189,7.614367,125.1954,841.803
522,2019,4,1,0,91,2,13,43,9,30.45227,96.21966,4.938629,49.90001,143.5288
523,2019,3,1,4,60,1,22,7,53,30.06189,96.54224,6.258671,48.6617,43.72853
524,2019,3,30,5,89,1,22,53,9,30.4844,98.51438,3.2542560000000003,102.0032,232.7502
525,2019,3,5,1,64,1,21,7,54,30.64231,100.3697,7.374922,51.16524,66.31429
526,2019,3,30,5,89,1,12,33,9,30.112440000000007,97.11244,3.169725,93.395,266.9268
527,2019,10,7,0,280,4,4,13,57,28.97838,115.6908,7.741461,181.9389,951.287
528,2019,3,22,4,81,1,11,44,44,30.40113,98.9968,4.782379,97.62262,273.2831
529,2019,9,19,3,262,3,20,57,57,29.66426,106.034,7.364489,91.2951,629.3915
530,2019,3,10,6,69,1,0,38,5,30.49151,102.539,4.570583,20.9528,63.25601999999999
531,2019,2,24,6,55,1,19,20,0,30.17745,98.50912,5.84318,69.94149,55.41733000000001
532,2019,2,24,6,55,1,15,20,0,30.21082,97.81764,7.7483520000000015,49.39036,58.41148000000001
533,2019,3,2,5,61,1,22,27,53,29.88912,97.05858,4.777686,47.96471,56.64293000000001
534,2019,9,30,0,273,3,0,47,0,29.56101,111.5173,9.555145,209.341,697.2634
535,2019,9,28,5,271,3,12,32,0,29.37029,113.4251,5.604646,153.2046,630.3843
536,2019,3,24,6,83,1,19,24,44,30.362790000000004,92.98185,6.300745,85.70388,299.5462
537,2019,3,29,4,88,1,11,43,9,30.06673,96.45071,3.650231,36.01356,316.3615
538,2019,3,9,5,68,1,6,8,5,30.3934,104.519,3.832527,11.21687,66.94421
539,2019,3,26,1,85,1,23,4,44,30.03937,94.15002,4.513455,50.74495,319.3238
540,2019,3,7,3,66,1,3,18,5,30.89491,102.7498,7.350084,25.07398,64.93089
541,2019,3,15,4,74,1,11,43,32,30.142840000000003,92.33736,6.391881,43.01897,152.5463
542,2019,3,31,6,90,1,20,33,9,30.19328,94.6477,3.850309,88.3254,211.2702
543,2019,9,25,2,268,3,14,17,0,29.51394,112.3042,4.259253,107.9139,458.7412
544,2019,4,3,2,93,2,18,40,17,28.96262,72.53499000000002,4.08859,62.37351999999999,66.09966
545,2019,9,13,4,256,3,11,45,0,30.663120000000006,108.5377,7.256427,28.06926,45.86133
546,2019,2,26,1,57,1,15,20,0,30.19748,99.78517,6.273733,44.80056,61.12722
547,2019,10,4,4,277,4,15,58,9,28.8952,114.6576,6.533976,121.9867,975.7272
548,2019,3,16,5,75,1,7,43,32,30.32612,91.64404,9.741633,98.1659,223.6423
549,2019,3,4,0,63,1,0,47,53,30.71966,97.33133,7.452175,89.03184,53.7606
550,2019,2,23,5,54,1,22,20,0,30.1333,97.50033,6.734995,43.94864000000001,51.08251
551,2019,3,21,3,80,1,13,44,44,30.99343,97.43821,7.470603,85.39445,299.7034
552,2019,3,11,0,70,1,13,18,5,28.70993,84.65716,2.909161,28.29348,47.57277
553,2019,10,1,1,274,4,8,2,0,28.9154,111.2723,4.675964,161.6541,610.8435
554,2019,9,22,6,265,3,18,27,57,29.72113,109.3692,5.086916,84.43255,663.2855
555,2019,3,4,0,63,1,7,7,53,30.15903,96.99675,6.533798,68.102,50.73143
556,2019,9,22,6,265,3,12,42,57,29.53055,108.8394,4.801393,121.0333,729.4315
557,2019,2,28,3,59,1,2,7,53,30.453000000000007,102.2663,5.728801,57.65382,58.27341
558,2019,3,6,2,65,1,3,37,54,30.77813,100.3871,7.885153999999999,22.03435,59.34891999999999
559,2019,3,15,4,74,1,11,53,32,30.13493,92.58228,5.962774,42.94048,158.8238
560,2019,9,18,2,261,3,21,57,57,29.8854,107.434,10.56557,117.6051,1063.476
561,2019,3,14,3,73,1,14,3,32,30.01585,92.0039,5.91728,32.17631,128.5418
562,2019,3,3,6,62,1,14,57,53,30.04177,98.8924,4.769743,34.31734,53.54127
563,2019,4,1,0,91,2,4,23,9,30.374640000000007,95.24583,4.732914,68.38773,142.2323
564,2019,3,5,1,64,1,19,37,54,30.72314,99.58978,8.878813000000003,60.65893000000001,74.25028
565,2019,3,7,3,66,1,8,58,5,30.5969,101.8918,7.022641,18.68515,58.18502
566,2019,10,6,6,279,4,7,58,10,28.95669,114.5194,7.862353,177.9367,860.8267
567,2019,3,17,6,76,1,13,43,33,30.65848,93.44798,10.07691,189.8703,257.8499
568,2019,3,26,1,85,1,20,4,44,29.99421,94.58614,4.033299,62.05864,314.3409
569,2019,3,16,5,75,1,5,53,32,30.55895,92.02835,10.91931,111.8737,218.6015
570,2019,3,5,1,64,1,7,27,54,30.35566,98.98519,6.956733,58.28371,55.84935
571,2019,2,22,4,53,1,17,10,0,30.09457,95.52328,11.21565,74.78582,66.79137
572,2019,3,22,4,81,1,0,24,44,30.77303,97.89458,6.847246000000001,116.5519,311.0868
573,2019,3,27,2,86,1,20,23,9,30.56171,94.90459,6.9697070000000005,31.91933,376.6155
574,2019,2,25,0,56,1,15,40,0,30.16317,98.88172,7.128403,47.91885,61.60069
575,2019,3,20,2,79,1,0,3,33,31.06706,97.54227,6.595867,177.2919,277.545
576,2019,3,21,3,80,1,6,14,44,31.09605,98.10447,7.325684,118.3441,286.1245
577,2019,2,23,5,54,1,2,50,0,30.04428,96.91886,7.0186020000000005,59.97838,50.68712
578,2019,3,14,3,73,1,22,23,32,30.16936,92.65772,4.7946,40.42885,161.1828
579,2019,3,2,5,61,1,0,17,53,29.94397,96.18257,4.875933,34.81561,41.93648
580,2019,10,2,2,275,4,23,13,9,29.1596,113.967,6.481184,119.6507,899.2386
