datetime,actual_conductivity,do_concentration,turbidity,chl-a_concentration,temperature
2019-09-17 05:00:01,105.2286,8.299237,142.1483,502.7894,29.60984
2019-09-17 05:15:01,105.6786,8.22496,213.2501,612.5281,29.60565
2019-09-17 05:30:01,105.3523,8.110177,124.4924,595.7346,29.59303
2019-09-17 05:45:01,105.3544,8.17415,59.43282,590.5065,29.58147
2019-09-17 06:00:01,105.2867,8.036259,89.58962,590.1081,29.55593
2019-09-17 06:15:01,106.8375,7.995296,85.82887,618.0114,29.54525
2019-09-17 06:30:01,104.9747,8.017828,84.77522,609.7301,29.52155
2019-09-17 06:45:01,105.1236,7.803264,91.94126,664.4193,29.51514
2019-09-17 07:00:01,105.3982,7.83268,92.32793,794.6563,29.50603
2019-09-17 07:15:01,105.2252,7.771027,104.0872,733.3986,29.48559
2019-09-17 07:30:01,105.1798,7.584198,74.90714,816.3027,29.47861
2019-09-17 07:45:01,105.0826,7.510627,98.12845,768.168,29.4733
2019-09-17 08:00:01,105.2152,7.662702,74.12212,815.1945,29.46316
2019-09-17 08:15:01,104.9767,7.681174,75.58363,784.4547,29.45491
2019-09-17 08:30:01,104.9865,7.743066,90.7145,757.4089,29.44792
2019-09-17 08:45:01,104.8128,7.995889,78.40585,800.5946,29.44558
2019-09-17 09:00:01,104.5281,7.85619,97.60854,752.8373,29.45138
2019-09-17 09:15:01,104.5293,7.721837,72.94164,813.6618,29.43749
2019-09-17 09:30:01,104.7712,7.65158,75.61663,831.1585,29.42544
2019-09-17 09:45:01,104.7461,7.571412,119.2913,829.4512,29.4063
2019-09-17 10:00:01,104.3105,7.905999,86.62991,882.3953,29.40708
2019-09-17 10:15:01,104.4033,8.022393,65.04533,853.8837,29.41984
2019-09-17 10:30:01,104.3034,7.884664,62.0826,866.2256,29.40679
2019-09-17 10:45:01,104.3992,7.899092,91.05385,869.7587,29.4204
2019-09-17 11:00:01,104.5732,8.289226,87.53616,881.4335,29.45374
2019-09-17 11:15:01,104.4299,7.706006,98.2688,824.009,29.42015
2019-09-17 11:30:01,104.4473,8.287274,86.38855,922.717,29.469
2019-09-17 11:45:01,104.5657,8.19922,83.39274,1102.642,29.47008
2019-09-17 12:00:01,104.5543,7.6738,77.70545,875.8383,29.4229
2019-09-17 12:15:01,104.6239,8.480428,94.05206,1099.692,29.50208
2019-09-17 13:00:01,104.6841,8.559621,89.26051,1018.457,29.5075
2019-09-17 13:30:01,104.6067,9.150654,98.42393,1124.041,29.55568
2019-09-17 13:45:01,104.5853,9.104527,92.814,1025.415,29.55818
2019-09-17 14:00:01,104.6053,9.004841,82.65229,1051.131,29.54038
2019-09-17 14:15:01,104.6834,8.715073,96.44208,1017.589,29.51354
2019-09-17 14:30:01,104.7625,9.157512,88.67142,1119.656,29.53432
2019-09-17 14:45:01,104.8309,8.895806,77.70167,906.4575,29.52089
2019-09-17 15:15:01,104.7392,8.915913,91.30295,956.4575,29.5425
2019-09-17 15:30:01,104.863,8.798419,77.41222,951.2322,29.5398
2019-09-17 15:45:01,104.8185,8.790136,129.7184,1023.844,29.54086
2019-09-17 16:00:01,104.9125,8.626747,96.40699,914.3752,29.52751
2019-09-17 16:15:01,104.8081,8.303475,72.96133,939.7723,29.47625
2019-09-17 16:30:01,104.8346,8.747201,89.56014,941.2831,29.53419
2019-09-17 16:45:01,104.8596,9.13406,100.1151,1004.621,29.58146
2019-09-17 17:00:01,105.0125,8.148648,78.73783,868.9238,29.49496
2019-09-17 17:15:01,104.9098,8.696774,113.0221,994.3572,29.55198
2019-09-17 18:00:01,104.9437,9.307456,127.0814,1103.52,29.60978
2019-09-17 19:00:01,104.97,8.072164,116.3083,982.544,29.51957
2019-09-17 19:45:01,104.9812,8.346998,107.3871,1046.733,29.57524
2019-09-17 20:15:01,104.9741,8.039372,91.75498,1032.102,29.56329
2019-09-17 21:00:01,104.9803,8.462525,175.3816,1114.361,29.5968
2019-09-17 21:45:01,105.2795,8.326856,176.9399,1112.096,29.61837
2019-09-17 22:15:01,105.2795,8.134818,84.10509,1109.651,29.63014
2019-09-17 23:00:01,105.4431,8.025374,89.19551,1095.403,29.61017
2019-09-17 23:15:01,105.2821,8.176899,114.883,1123.17,29.64149
2019-09-17 23:30:01,105.1613,8.064152,125.9479,1126.18,29.61979
2019-09-18 00:30:01,105.2483,7.660273,111.5225,1119.981,29.65404
2019-09-18 01:45:01,104.5403,7.954599,95.34639,1124.993,29.65093
2019-09-18 03:00:01,105.3465,8.029504,103.1903,1107.292,29.68596
2019-09-18 03:45:01,105.1693,7.372582,124.434,1111.43,29.6465
2019-09-18 04:15:01,104.9675,7.104684,99.42506,1104.261,29.64068
2019-09-18 09:27:57,111.1813,8.651082,257.1804,898.5865,28.55776
2019-09-18 09:42:57,107.3018,12.40726,126.2382,900.852,29.57207
2019-09-18 09:57:57,107.4463,12.64212,135.3121,853.3062,29.58692
2019-09-18 10:12:57,107.413,12.5183,112.431,880.2692,29.56007
2019-09-18 10:27:57,105.8531,11.45301,91.41812,783.418,29.57645
2019-09-18 10:42:57,106.0709,10.49605,100.9591,797.8706,29.57084
2019-09-18 10:57:57,107.1379,12.23469,132.9987,841.9833,29.58822
2019-09-18 11:12:57,108.1814,12.93998,101.7313,937.9848,29.63275
2019-09-18 12:27:57,106.7101,10.47001,99.55618,1076.616,29.67961
2019-09-18 12:57:57,106.1616,9.910681,87.03986,867.3984,29.61482
2019-09-18 13:12:57,105.7285,9.944683,118.8612,782.4146,29.60539
2019-09-18 13:27:57,106.1658,10.22566,80.8155,752.1187,29.60951
2019-09-18 13:42:57,105.7365,10.07109,80.17985,746.6801,29.61279
2019-09-18 13:57:57,106.5802,10.27337,78.82291,742.8522,29.63105
2019-09-18 14:12:57,106.8828,10.55445,80.80057,900.6316,29.71934
2019-09-18 14:27:57,107.0966,11.00698,82.09562,791.2117,29.70012
2019-09-18 14:42:57,108.1164,11.67817,75.23465,809.2749,29.74536
2019-09-18 14:57:57,108.8747,12.65491,113.7068,915.3637,29.92645
2019-09-18 15:12:57,108.8492,12.40773,125.8142,1011.452,29.9289
2019-09-18 15:27:57,109.3086,12.11202,92.10532,1052.84,30.12623
2019-09-18 15:42:57,108.1496,11.93261,111.2629,952.1827,29.8922
2019-09-18 15:57:57,107.2179,11.41226,112.4275,928.9505,29.77491
2019-09-18 16:12:57,106.7768,11.05882,89.81481,909.0944,29.7194
2019-09-18 16:27:57,107.6927,11.97097,103.0369,1006.168,29.82633
2019-09-18 16:42:57,107.7597,12.4199,88.63737,887.517,29.96538
2019-09-18 16:57:57,109.0907,12.67684,116.7565,1047.142,30.05679
2019-09-18 17:12:57,108.4722,12.60185,162.9087,986.7996,29.93296
2019-09-18 17:27:57,108.871,12.68976,94.29462,1011.563,30.00955
2019-09-18 17:42:57,108.6999,12.84251,93.1135,989.1594,29.9636
2019-09-18 17:57:57,108.3084,12.51858,114.7832,976.6433,29.92959
2019-09-18 18:12:57,107.3602,12.11398,104.8312,951.3265,29.8252
2019-09-18 18:27:57,106.8407,11.34493,84.07688,877.5464,29.7794
2019-09-18 18:42:57,108.0718,11.87076,109.2228,995.2506,29.97835
2019-09-18 18:57:57,108.6662,11.53292,112.2395,1006.428,30.12855
2019-09-18 19:12:57,107.9946,11.71248,92.83028,934.584,29.96421
2019-09-18 19:27:57,108.1081,12.0403,91.17059,972.6425,29.94626
2019-09-18 19:57:57,107.9245,12.11387,145.6926,924.124,29.91258
2019-09-18 20:12:57,108.2766,11.71168,137.7004,899.7859,30.01421
2019-09-18 20:42:57,107.8576,11.3375,115.122,824.7003,29.9548
2019-09-18 20:57:57,109.3985,10.30541,81.01711,889.2138,29.93559
2019-09-18 21:12:57,108.8013,10.76308,113.5337,1091.161,29.99366
2019-09-18 21:27:57,108.304,10.29212,122.592,1037.832,29.95
2019-09-18 21:42:57,107.7331,10.23196,90.41149,874.1378,29.8996
2019-09-18 21:57:57,107.434,10.56557,117.6051,1063.476,29.8854
2019-09-18 22:27:57,107.2548,10.42673,97.85071,1022.002,29.84752
2019-09-18 22:42:57,107.106,10.30185,137.6941,1055.041,29.83492
2019-09-18 22:57:57,106.924,10.12751,102.3898,1089.858,29.81608
2019-09-18 23:12:57,107.4543,9.845433,116.9619,1037.591,29.7981
2019-09-18 23:27:57,107.6791,9.660999,147.7275,1052.213,29.7803
2019-09-18 23:42:57,107.5166,9.665174,144.8904,1109.149,29.75628
2019-09-18 23:57:57,107.6067,9.472678,127.1353,1002.419,29.73441
2019-09-19 00:12:57,106.7412,9.600572,136.3736,1001.974,29.71279
2019-09-19 00:27:57,106.4581,9.402572,88.03463,951.6283,29.70422
2019-09-19 00:42:57,106.9866,9.333312,129.8715,1007.625,29.68296
2019-09-19 00:57:57,106.6377,9.227447,127.1121,1028.77,29.66566
2019-09-19 01:12:57,106.375,9.123143,101.3761,951.0223,29.64505
2019-09-19 01:27:57,106.435,8.704617,173.9429,954.0791,29.62329
2019-09-19 01:42:57,106.5093,8.505234,157.1234,927.941,29.60971
2019-09-19 01:57:57,106.5416,8.519337,134.2996,926.2946,29.59378
2019-09-19 02:12:57,106.3262,8.291876,127.7854,836.7831,29.58271
2019-09-19 02:27:57,106.3913,8.025208,92.52328,844.631,29.56989
2019-09-19 02:42:57,105.9688,7.978406,83.62566,908.9297,29.55047
2019-09-19 02:57:57,105.9814,7.464688,108.0374,837.8872,29.53974
2019-09-19 03:12:57,106.7908,6.923234,89.94209,699.6426,29.5283
2019-09-19 03:27:57,106.3964,6.731071,105.7476,755.79,29.51646
2019-09-19 03:42:57,106.8391,6.621397,117.9441,696.0165,29.50771
2019-09-19 03:57:57,107.7145,5.247015,58.1375,653.6105,29.50437
2019-09-19 04:12:57,107.0996,5.745262,127.3032,684.3163,29.49224
2019-09-19 04:27:57,107.139,5.625927,57.53711,670.1188,29.48796
2019-09-19 04:42:57,107.0848,5.641944,105.842,731.5048,29.46865
2019-09-19 04:57:57,107.1981,5.653962,95.4746,741.6439,29.45402
2019-09-19 05:12:57,107.1281,5.684184,100.7748,763.4056,29.4498
2019-09-19 05:27:57,106.9936,5.765412,65.7517,772.0677,29.43943
2019-09-19 05:42:57,106.9489,5.733881,84.06322,739.6037,29.42069
2019-09-19 05:57:57,107.2137,5.711588,87.30799,715.2303,29.42301
2019-09-19 06:12:57,107.2522,5.774375,76.61684,781.0583,29.41538
2019-09-19 06:27:57,106.6032,5.913568,79.09561,714.943,29.4003
2019-09-19 06:42:57,106.4739,5.884636,83.44302,693.9082,29.38712
2019-09-19 06:57:57,106.5939,5.803962,94.88953,710.2864,29.38654
2019-09-19 07:12:57,106.4228,5.751117,115.1317,656.9031,29.37213
2019-09-19 07:27:57,106.4114,5.775509,99.56269,735.6179,29.36666
2019-09-19 07:42:57,106.4969,5.633122,111.9325,755.4003,29.36584
2019-09-19 07:57:57,106.2716,5.536446,153.0001,728.8635,29.36197
2019-09-19 08:12:57,106.1759,5.722944,81.45946,678.5501,29.35985
2019-09-19 08:27:57,106.053,5.685917,134.1787,736.0911,29.35486
2019-09-19 08:42:57,105.7237,5.784128,72.60572,803.048,29.34716
2019-09-19 08:57:57,105.8085,5.847473,118.2369,820.6823,29.34012
2019-09-19 09:12:57,105.714,5.708211,82.40457,721.5298,29.32988
2019-09-19 09:27:57,105.5237,5.775562,91.84138,849.1285,29.33799
2019-09-19 09:42:57,105.1682,5.519857,130.5679,878.8862,29.33295
2019-09-19 09:57:57,105.2464,5.674604,162.451,733.6895,29.3498
2019-09-19 10:12:57,105.2021,5.80135,158.2708,740.1407,29.3697
2019-09-19 10:27:57,105.1132,5.820745,95.91714,730.3358,29.37898
2019-09-19 10:42:57,105.1411,5.927374,118.8687,764.8654,29.37746
2019-09-19 10:57:57,105.1344,6.017065,94.40686,780.1248,29.38535
2019-09-19 11:12:57,105.358,6.089501,110.1077,779.7294,29.3577
2019-09-19 11:27:57,105.3049,6.276765,88.34493,781.8765,29.37903
2019-09-19 11:42:57,105.2866,7.46627,93.27209,810.861,29.51079
2019-09-19 11:57:57,105.2414,6.687705,90.39484,851.1104,29.43265
2019-09-19 12:12:57,105.209,6.281568,114.1272,808.8745,29.40716
2019-09-19 12:27:57,105.4396,6.624893,123.0579,809.2477,29.42246
2019-09-19 12:42:57,105.5735,6.679084,104.1289,789.054,29.429
2019-09-19 12:57:57,105.3046,7.108473,108.3603,809.4907,29.49818
2019-09-19 13:12:57,105.4722,6.781798,78.06171,777.8266,29.44755
2019-09-19 13:27:57,105.695,6.649489,83.05321,782.0726,29.43114
2019-09-19 13:42:57,105.523,7.242014,99.26908,811.077,29.50555
2019-09-19 13:57:57,105.6635,6.827445,91.15741,795.1721,29.44968
2019-09-19 14:12:57,105.53,6.828615,90.08132,752.3148,29.45985
2019-09-19 14:27:57,105.6646,6.613228,96.52076,722.3685,29.43659
2019-09-19 14:42:57,105.6178,7.457936,101.1463,816.4917,29.57589
2019-09-19 14:57:57,105.5229,7.253314,67.0357,818.6167,29.51673
2019-09-19 15:12:57,105.6824,7.122605,102.6943,828.3203,29.51037
2019-09-19 15:27:57,105.7448,6.988737,106.5749,739.3013,29.49421
2019-09-19 15:42:57,105.8189,8.179975,91.96606,900.8041,29.6715
2019-09-19 15:57:57,105.7801,7.194725,100.0257,781.8684,29.53008
2019-09-19 16:12:57,106.1253,7.107344,99.25687,702.9443,29.67113
2019-09-19 16:27:57,105.7745,7.069737,92.75214,781.1152,29.51949
2019-09-19 16:42:57,105.8111,7.8487,101.7436,879.4286,29.66744
2019-09-19 16:57:57,105.7725,6.726418,78.32172,775.5967,29.50066
2019-09-19 17:12:57,105.8834,7.245973,100.5606,809.2465,29.61167
2019-09-19 17:27:57,105.8179,7.254639,84.09353,676.1044,29.56324
2019-09-19 17:42:57,105.7963,6.962952,90.18507,738.8857,29.51776
2019-09-19 17:57:57,105.7239,6.95931,82.33721,719.2595,29.52841
2019-09-19 18:12:57,105.6887,7.737775,113.9801,852.1628,29.66481
2019-09-19 18:27:57,105.5795,7.498817,113.6139,712.4244,29.61478
2019-09-19 18:42:57,105.7237,7.760198,77.96284,742.3839,29.67892
2019-09-19 18:57:57,105.5579,6.945092,88.58984,668.1206,29.55479
2019-09-19 19:12:57,105.7523,7.373481,88.39921,722.2349,29.63068
2019-09-19 19:27:57,105.7557,7.538187,113.416,765.4202,29.66882
2019-09-19 19:42:57,105.9266,7.214611,82.76473,787.6138,29.65187
2019-09-19 19:57:57,105.8041,7.59649,106.1812,667.8637,29.6586
2019-09-19 20:12:57,105.6884,6.911359,107.7824,681.3436,29.58081
2019-09-19 20:27:57,105.9296,7.439153,88.38391,650.735,29.65476
2019-09-19 20:42:57,106.1057,7.517686,99.59451,685.8468,29.71064
2019-09-19 20:57:57,106.034,7.364489,91.2951,629.3915,29.66426
2019-09-19 21:12:57,106.2457,7.701649,105.7801,691.6908,29.77231
2019-09-19 21:27:57,106.1362,7.056635,83.72623,652.095,29.63369
2019-09-19 21:42:57,106.105,7.251645,245.7867,688.6418,29.71778
2019-09-19 21:57:57,106.1359,6.988386,81.16022,608.6294,29.66508
2019-09-19 22:12:57,106.1881,7.132262,126.0632,624.309,29.70236
2019-09-19 22:27:57,106.2419,7.221723,105.4898,583.9783,29.69806
2019-09-19 22:42:57,106.1596,6.296919,89.74693,636.1621,29.66368
2019-09-19 22:57:57,106.2693,6.849022,85.17701,689.6804,29.69618
2019-09-19 23:12:57,106.7265,7.239465,98.71602,639.3851,29.77152
2019-09-19 23:27:57,106.6681,7.021415,74.40458,638.6965,29.8357
2019-09-19 23:42:57,106.7874,7.421303,91.39442,571.7134,29.86701
2019-09-19 23:57:57,106.4731,6.985714,98.96334,553.5742,29.71882
2019-09-20 00:12:57,106.2217,6.706793,106.3499,507.65,29.65026
2019-09-20 00:27:57,106.6146,6.932223,112.4979,553.7917,29.76402
2019-09-20 00:42:57,106.5274,7.059034,111.1174,588.0711,29.76833
2019-09-20 00:57:57,106.6596,6.464739,69.19717,643.4769,29.78231
2019-09-20 01:12:57,106.845,6.543108,97.66595,579.8184,29.86832
2019-09-20 01:27:57,106.2874,6.924396,86.25916,583.2608,29.67231
2019-09-20 01:42:57,106.4893,7.005452,115.9685,614.0637,29.77125
2019-09-20 01:57:57,106.3921,6.365682,102.5572,634.2523,29.7117
2019-09-20 02:12:57,106.5379,6.745032,134.6487,573.296,29.76169
2019-09-20 02:27:57,106.4526,7.830953,112.8944,578.696,29.80538
2019-09-20 02:42:57,106.5809,7.195423,94.35777,537.6638,29.76568
2019-09-20 02:57:57,106.4814,6.682137,73.52367,527.7658,29.7491
2019-09-20 03:12:57,106.4877,7.055011,88.43106,575.5464,29.76618
2019-09-20 03:27:57,106.5753,7.762927,83.41441,635.2708,29.81174
2019-09-20 03:42:57,106.4891,7.192006,76.39642,573.0614,29.79996
2019-09-20 03:57:57,106.4274,6.817271,98.08447,585.6603,29.7497
2019-09-20 04:12:57,106.6652,7.607472,197.8423,820.2007,29.76256
2019-09-20 04:27:57,106.5123,6.936962,92.0092,664.2324,29.72587
2019-09-20 04:42:57,106.4147,7.383675,105.6447,654.1616,29.73348
2019-09-20 04:57:57,106.4753,7.632448,148.7621,773.0286,29.71709
2019-09-20 05:12:57,106.2849,6.886963,100.8484,579.1266,29.67204
2019-09-20 05:27:57,106.3337,7.895831,254.2408,1090.755,29.644
2019-09-20 05:42:57,105.0743,7.697955,140.0377,754.1013,29.63244
2019-09-20 05:57:57,106.4613,7.397476,122.0131,789.5197,29.60792
2019-09-20 06:12:57,106.3888,7.600892,198.9492,895.4539,29.58166
2019-09-20 06:42:57,106.1001,7.532807,180.2121,891.8318,29.52765
2019-09-20 06:57:57,105.9731,7.532708,151.415,801.3867,29.50765
2019-09-20 07:12:57,105.8722,7.394804,177.2185,858.0048,29.4617
2019-09-20 07:27:57,105.9406,7.215448,146.0861,773.1271,29.45847
2019-09-20 07:42:57,105.7541,6.868699,169.6955,841.797,29.43019
2019-09-20 07:57:57,105.7842,6.669165,145.7182,775.6258,29.42537
2019-09-20 08:12:57,106.1959,6.842329,141.5117,757.1705,29.43575
2019-09-20 08:27:57,106.2952,6.622568,114.3661,746.1147,29.43557
2019-09-20 08:42:57,106.1621,6.495797,114.1319,701.4136,29.43535
2019-09-20 08:57:57,106.0583,6.346234,118.1603,659.5975,29.43306
2019-09-20 09:12:57,106.0663,6.462837,100.3668,670.4419,29.43771
2019-09-20 09:27:57,106.0904,5.93861,93.3582,665.929,29.42059
2019-09-20 09:42:57,106.0503,6.1323,110.7705,640.8297,29.43211
2019-09-20 09:57:57,105.8571,6.265801,111.0896,704.0558,29.43088
2019-09-20 10:12:57,105.8804,6.517413,88.38561,744.5872,29.45771
2019-09-20 10:27:57,105.9501,7.793115,107.5746,910.5455,29.55294
2019-09-20 10:42:57,106.2339,7.933111,127.1252,922.4387,29.62261
2019-09-20 10:57:57,106.2629,7.728921,138.7648,940.4002,29.60148
2019-09-20 11:12:57,106.3396,7.974001,133.4023,948.1215,29.64606
2019-09-20 11:27:57,106.4189,7.614367,125.1954,841.803,29.62559
2019-09-20 11:42:57,106.6121,7.213698,99.6069,780.1497,29.63678
2019-09-20 11:57:57,107.0339,5.736987,107.095,567.0706,29.58015
2019-09-20 12:12:57,106.617,7.038428,105.746,728.6418,29.61437
2019-09-20 12:27:57,106.5529,6.842735,99.93084,718.4741,29.60265
2019-09-20 12:42:57,106.4404,7.550992,126.3299,865.809,29.62243
2019-09-20 12:57:57,106.5124,7.040557,83.31879,657.7527,29.58722
2019-09-20 13:12:57,106.4354,6.705335,92.57314,696.2555,29.57936
2019-09-20 13:27:57,106.7831,5.466613,82.21892,513.9236,29.51138
2019-09-20 13:42:57,106.8899,6.083179,85.62882,597.5021,29.51954
2019-09-20 13:57:57,106.6771,6.778906,129.3417,726.6771,29.62012
2019-09-20 14:12:57,106.5978,7.397221,99.66915,774.1235,29.65259
2019-09-20 14:27:57,106.7833,6.779717,91.46542,740.561,29.65806
2019-09-20 14:42:57,106.6949,6.515071,91.52189,701.2324,29.61651
2019-09-20 14:57:57,106.825,7.52353,106.9212,847.6199,29.73488
2019-09-20 15:12:57,106.8809,6.221181,103.3492,628.7669,29.63046
2019-09-20 15:27:57,106.8393,6.954035,106.5388,752.2501,29.70964
2019-09-20 15:42:57,106.8187,6.092391,89.89003,641.9872,29.57986
2019-09-20 15:57:57,106.7762,8.192972,113.6269,986.7843,29.78517
2019-09-20 16:12:57,107.0733,9.567984,147.5475,950.0355,30.0557
2019-09-20 16:27:57,106.9316,7.996923,126.1092,925.1452,29.80637
2019-09-20 16:42:57,106.8973,7.472356,116.3478,835.6078,29.78287
2019-09-20 16:57:57,106.966,7.708146,78.30017,859.5198,29.84206
2019-09-20 17:12:57,107.1665,7.326067,89.49836,794.2493,29.77638
2019-09-20 17:27:57,106.9808,6.208315,86.59264,690.4907,29.63081
2019-09-20 17:42:57,107.1256,7.635235,93.4797,777.2619,29.84793
2019-09-20 17:57:57,107.0202,7.811913,81.03967,702.6521,29.82889
2019-09-20 18:12:57,107.0623,6.984436,95.96276,749.3637,29.77868
2019-09-20 18:27:57,107.3935,6.458846,88.53786,719.5602,29.79801
2019-09-20 18:42:57,107.3021,6.964156,81.01096,648.6392,29.80091
2019-09-20 18:57:57,107.4656,6.956737,111.1906,658.8243,29.87877
2019-09-20 19:12:57,107.1462,6.471312,70.91858,667.9395,29.73714
2019-09-20 19:27:57,107.345,6.358553,111.4476,655.1954,29.77579
2019-09-20 19:42:57,107.1414,6.382183,67.53982,655.3946,29.66933
2019-09-20 19:57:57,107.3444,6.7519,81.52166,653.2337,29.76763
2019-09-20 20:12:57,107.4884,6.379403,77.952,604.31,29.82948
2019-09-20 20:27:57,107.5494,6.885438,79.78852,584.1646,29.88932
2019-09-20 20:42:57,107.6004,6.668278,91.89709,568.5344,29.79954
2019-09-20 20:57:57,107.7237,6.315884,80.96296,544.6887,29.78608
2019-09-20 21:12:57,108.0186,6.513812,81.4323,595.6253,29.91693
2019-09-20 21:27:57,108.0067,6.867435,64.7205,613.4991,29.9877
2019-09-20 21:42:57,107.8146,5.778467,78.53161,516.3499,29.74457
2019-09-20 21:57:57,107.9451,6.471711,88.57829,552.5256,29.8057
2019-09-20 22:12:57,107.5908,5.93742,81.31442,526.2931,29.74611
2019-09-20 22:27:57,107.4771,6.325287,73.1542,546.0539,29.78018
2019-09-20 22:42:57,107.4507,6.389112,74.00022,529.9882,29.80045
2019-09-20 22:57:57,107.5784,6.536366,83.56489,550.9492,29.8397
2019-09-20 23:12:57,108.1932,6.158178,69.01528,558.7049,29.92702
2019-09-20 23:27:57,108.0742,6.144832,83.39991,522.829,29.86538
2019-09-20 23:42:57,107.812,6.294643,78.91656,535.9919,29.83348
2019-09-20 23:57:57,108.368,7.100241,110.0328,581.689,30.00672
2019-09-21 00:12:57,108.835,9.098035,172.8689,654.5139,30.27563
2019-09-21 00:42:57,108.7156,9.075241,215.2841,942.1194,30.09619
2019-09-21 00:57:57,108.0996,5.982694,74.34447,590.4502,29.86823
2019-09-21 01:12:57,108.3063,7.701186,87.12067,553.9734,29.9775
2019-09-21 01:27:57,107.9859,8.004242,125.1752,594.0237,29.93529
2019-09-21 01:42:57,108.7004,6.982118,214.191,1040.619,29.92247
2019-09-21 02:12:57,108.9876,7.522505,169.4278,1063.615,30.10673
2019-09-21 02:27:57,108.8355,7.646568,186.833,1003.739,29.97182
2019-09-21 02:42:57,108.7145,8.237576,166.0154,987.8044,30.04568
2019-09-21 02:57:57,108.3062,7.581475,139.9792,886.7602,29.95125
2019-09-21 03:12:57,108.2635,8.286613,184.7013,959.8272,29.98673
2019-09-21 03:27:57,108.2356,8.066357,149.8318,994.5293,29.93986
2019-09-21 03:42:57,108.2416,8.050742,149.9418,909.2055,29.91265
2019-09-21 03:57:57,108.2118,7.846521,164.7796,923.9161,29.88038
2019-09-21 04:12:57,108.3402,7.812615,183.2304,999.7228,29.8441
2019-09-21 04:27:57,108.1846,7.710991,147.8203,993.9174,29.81671
2019-09-21 04:42:57,108.0176,7.73027,252.4772,1009.509,29.77215
2019-09-21 04:57:57,107.8841,7.533667,145.8948,1014.188,29.76386
2019-09-21 05:12:57,107.7681,7.255163,169.9212,943.1878,29.7337
2019-09-21 05:27:57,107.7427,7.123168,181.1511,951.7659,29.70467
2019-09-21 05:42:57,107.7007,6.967754,151.6838,951.9166,29.66749
2019-09-21 05:57:57,107.7089,6.920059,161.8806,887.6238,29.64126
2019-09-21 06:12:57,107.8562,6.579573,159.5276,808.9807,29.62454
2019-09-21 06:27:57,107.7466,6.46603,140.0945,863.5658,29.5931
2019-09-21 06:42:57,107.9461,6.263343,129.7509,728.1407,29.57703
2019-09-21 06:57:57,107.774,5.808105,181.8905,784.1886,29.55786
2019-09-21 07:12:57,108.6183,5.816375,138.0196,710.0316,29.53454
2019-09-21 07:27:57,108.4221,5.717374,183.3914,719.2427,29.51939
2019-09-21 07:42:57,108.2517,5.119443,118.6522,722.8957,29.50643
2019-09-21 07:57:57,108.4076,4.934642,159.8614,748.5363,29.49634
2019-09-21 08:12:57,108.2507,5.159234,110.5681,726.5045,29.48484
2019-09-21 08:27:57,108.132,5.762437,139.4219,770.0187,29.48555
2019-09-21 08:42:57,107.7095,5.775653,113.455,779.2164,29.49291
2019-09-21 08:57:57,107.7302,5.651008,115.9758,716.8522,29.49035
2019-09-21 09:12:57,107.9201,5.400258,113.376,606.8253,29.48377
2019-09-21 09:27:57,107.8406,5.057393,127.1812,602.4449,29.4823
2019-09-21 09:42:57,107.6982,5.379391,194.8363,687.6754,29.4901
2019-09-21 09:57:57,107.2349,5.706761,150.6889,727.0494,29.491
2019-09-21 10:12:57,107.2665,5.444878,107.3037,722.2501,29.47618
2019-09-21 10:27:57,107.7099,5.118044,115.1907,606.0059,29.4778
2019-09-21 10:42:57,107.5107,5.581695,142.0518,642.9048,29.49381
2019-09-21 10:57:57,107.8729,5.334156,126.6888,634.2993,29.49654
2019-09-21 11:12:57,107.766,5.642925,129.8058,629.8801,29.51139
2019-09-21 11:27:57,107.5565,5.575762,108.0493,622.9183,29.52998
2019-09-21 11:42:57,107.6156,5.512527,104.6119,658.5916,29.56108
2019-09-21 11:57:57,107.6827,5.257494,107.1109,639.4627,29.52077
2019-09-21 12:12:57,107.6165,5.426489,97.39332,588.4216,29.53652
2019-09-21 12:27:57,107.5509,5.977393,93.05145,710.6749,29.61015
2019-09-21 12:42:57,107.4364,6.11653,106.1852,683.1394,29.63254
2019-09-21 12:57:57,107.5858,5.807991,108.858,699.0519,29.61278
2019-09-21 13:12:57,107.7459,5.561772,99.68448,639.9619,29.54435
2019-09-21 13:27:57,107.4692,5.828007,122.7909,655.4705,29.57709
2019-09-21 13:42:57,107.9686,5.294989,92.599,606.61,29.50958
2019-09-21 13:57:57,107.37,5.811773,115.2603,640.1652,29.57893
2019-09-21 14:12:57,107.437,5.729542,88.0832,740.2519,29.59123
2019-09-21 14:27:57,107.5026,6.25708,92.21285,661.4216,29.65389
2019-09-21 14:42:57,105.6419,6.648085,134.8923,761.0383,29.68067
2019-09-21 14:57:57,107.6493,7.913031,132.3487,863.2194,29.83935
2019-09-21 15:12:57,107.5692,7.690961,107.1413,822.5096,29.81703
2019-09-21 15:27:57,107.6773,5.819552,86.75901,681.4552,29.59529
2019-09-21 15:42:57,107.6731,7.642081,143.109,878.0847,29.81676
2019-09-21 15:57:57,107.7274,7.559479,126.9727,774.6338,29.84675
2019-09-21 16:12:57,107.5688,7.336504,115.7237,740.5479,29.79065
2019-09-21 16:27:57,107.8087,6.234137,129.1382,677.871,29.71784
2019-09-21 16:42:57,107.5737,6.694434,102.2871,777.3259,29.74096
2019-09-21 16:57:57,107.8933,6.182875,102.1176,666.2668,29.72809
