datetime,temp,cond,do,turb,chl-a
2019-03-21 00:04:44,31.371340000000004,97.82714,8.183127,110.7473,316.6463
2019-03-04 07:37:53,30.1091,97.22156,6.096025,64.36416,50.7268
2019-03-19 13:03:33,30.7321,95.0453,8.390601,234.9185,255.6039
2019-04-04 06:20:17,28.55047,73.90852,1.812533,51.13681,57.28924
2019-03-14 12:23:32,29.89065,92.49814,5.302135,27.64739,111.4069
2019-03-24 05:14:44,30.85023,98.87141,6.360414,47.23998,319.1459
2019-02-25 07:10:00,30.19712,98.42258,8.158666,61.99265,56.02755
2019-03-23 04:34:44,30.95462,99.51286,7.288839,68.01252,328.4509
2019-03-28 17:03:09,30.38162,96.18147,6.555716,30.84347,364.5161
2019-02-24 02:10:00,30.32031,98.20156,6.657537,50.93935,50.12226
2019-03-10 23:28:05,28.92233,84.20485,5.124637,36.34785,49.97738
2019-03-16 02:43:32,30.39767,93.64993,5.873977,79.76374,202.6717
2019-03-27 15:23:09,30.355940000000004,94.27666,7.390757000000002,31.58219,389.9954
2019-03-15 14:03:32,30.193620000000006,92.36671,6.711722,45.77932,172.0973
2019-03-22 04:34:44,30.55742,100.2248,4.174926,106.5915,287.7964
2019-03-28 01:13:09,30.67397,94.47979,8.836279,38.1881,343.6637
2019-03-17 02:13:33,30.59455,93.581,7.4481199999999985,178.1924,313.5115
2019-03-07 01:38:05,30.85055,102.0867,7.187131,24.11549,65.40116
2019-03-22 17:34:44,30.566540000000003,98.94688,6.100771,85.16263000000002,353.2858
2019-03-08 07:28:05,30.2027,105.1832,3.662424,17.48668,53.63469
2019-03-05 06:27:54,30.44807,99.50729,6.990976,52.31594000000001,55.15345
2019-03-08 19:18:05,31.24162,105.1379,6.74936,24.97693,65.10305
2019-02-28 14:27:53,30.41107,102.707,7.7504940000000015,59.72861,57.04646999999999
2019-03-20 12:24:44,30.988290000000006,97.02562,7.3875160000000015,77.63023000000003,251.1796
2019-03-22 16:04:44,30.5292,99.10008,5.599834,85.44663,337.3644
2019-04-03 07:53:09,29.17428,80.97439,0.7100258,220.8453,67.59463000000001
2019-03-27 01:24:44,30.06816,95.02804,3.469603,44.20077,304.0247
2019-03-08 05:48:05,30.294220000000006,105.227,3.72457,13.22739,59.76916
2019-03-30 02:13:09,30.45816,96.30975,6.219748,49.25227,271.4559
2019-03-25 13:44:44,29.8188,93.3124,3.313081,94.0933,298.2069
