datetime,temp,cond,do,turb,chl-a
2019-10-02 17:28:09,28.981240000000003,113.3586,5.857522,115.9841,982.1888
2019-09-28 01:47:00,29.69707,112.4929,8.583466,127.2424,662.3069
2019-02-27 18:47:53,30.474040000000002,101.4435,7.701677,60.96589,67.775
2019-02-26 06:20:00,30.31237,99.90835,8.807926,60.88525,55.484030000000004
2019-03-14 23:23:32,30.21782,92.63152,5.182921,43.486979999999996,165.2538
2019-03-10 16:08:05,30.3444,104.0975,4.303854,30.344209999999997,74.68665
2019-02-26 19:20:00,30.272509999999997,100.1974,6.597426,55.975609999999996,60.20989
2019-09-13 06:45:00,30.74995,109.2948,8.5287,40.499390000000005,52.78564
2019-03-12 09:28:05,28.80742,85.13519000000001,3.202888,58.036930000000005,57.67399
2019-03-31 05:03:09,29.939329999999998,95.40607,1.312443,83.90578000000001,195.9197
2019-03-06 12:18:05,30.468090000000004,100.4371,7.459352,23.30244,54.42493
2019-09-22 08:57:57,29.40495,108.964,3.845185,100.815,598.0313
2019-02-22 23:00:00,30.044159999999998,96.45347,8.538198,47.763529999999996,58.37328
2019-03-26 19:34:44,29.960420000000003,95.01958,3.0369639999999998,58.84027,307.2821
2019-03-18 17:23:33,30.87643,94.58859,10.646560000000001,262.8723,287.4172
2019-03-06 13:38:05,30.42822,100.8964,6.375175,38.477920000000005,46.79555
2019-09-27 15:17:00,29.47445,113.1044,6.217103,97.274,572.9886
2019-02-27 19:17:53,30.404609999999998,101.3344,7.091125,58.12316,66.03745
2019-03-23 17:44:44,30.9806,100.1871,5.860545,45.15868,361.9363
2019-03-15 21:43:32,30.47802,93.29552,7.733727,75.46021,223.8259
2019-03-17 13:53:33,30.61253,94.36976999999999,8.975055000000001,218.2896,244.0253
2019-09-28 04:17:00,29.46402,112.8504,6.089645,118.8718,611.4882
2019-03-27 08:44:44,30.18334,92.31515,8.040403999999999,42.01238,351.5441
2019-03-30 03:23:09,30.34253,96.15679,5.6452279999999995,46.54257,254.4741
2019-02-23 15:20:00,30.21811,96.74728,9.451316,47.12055,72.6768
2019-09-18 22:57:57,29.81608,106.92399999999999,10.127510000000001,102.3898,1089.858
2019-04-05 03:40:17,29.24714,77.51671999999999,4.278490000000001,75.79954000000001,53.37165
2019-03-28 07:03:09,30.223570000000002,93.9836,7.113639999999999,29.578059999999997,318.7173
2019-09-21 04:57:57,29.763859999999998,107.8841,7.5336669999999994,145.8948,1014.188
2019-02-26 08:30:00,30.087390000000003,99.67276,6.023246,68.17859,59.70575
2019-03-26 14:14:44,29.872329999999998,93.30917,4.505664,67.08062,308.1792
2019-03-21 09:24:44,30.91896,97.81000999999999,3.8488809999999996,96.33646,280.6594
2019-03-15 05:53:32,30.33737,91.63641,7.414289,42.044109999999996,174.9711
2019-03-10 05:18:05,30.21273,102.6933,3.119491,23.545460000000002,63.43776999999999
2019-03-11 12:28:05,28.70236,84.80827,2.6669110000000003,33.74759,48.79719
2019-03-04 22:57:54,30.25964,100.1152,3.8681910000000004,53.59446,49.7673
2019-09-13 20:15:01,30.81075,108.6873,10.01861,33.8845,52.2565
2019-03-22 07:44:44,30.399559999999997,100.0421,3.479972,84.11929,281.4271
2019-03-23 04:54:44,30.959220000000002,99.4191,7.428472,68.48756,324.7282
2019-02-23 08:30:00,29.961129999999997,95.72399999999999,9.043598,40.74281,57.519890000000004
2019-09-18 10:12:57,29.56007,107.413,12.5183,112.431,880.2692
2019-03-20 16:34:44,31.21762,97.39169,9.120704,100.3475,312.82099999999997
2019-03-14 11:23:32,29.77625,91.51878,3.3323949999999996,29.991,107.98100000000001
2019-04-04 20:40:17,29.205209999999997,76.74486,3.09213,62.10029,70.13577
2019-03-09 22:18:05,30.66964,101.8962,5.420191,20.96595,67.18027
2019-10-01 01:17:00,29.25784,111.5967,8.609468,220.5543,823.804
2019-02-24 20:30:00,30.226509999999998,98.6701,6.120474,53.99675,39.556340000000006
2019-09-24 00:12:57,29.69963,110.4407,4.731081,80.60619,497.4844
2019-03-03 01:37:53,30.060470000000002,98.37215,3.633028,41.80901,47.913090000000004
2019-02-24 16:20:00,30.22816,97.87299,7.788517999999999,57.16347,62.88336999999999
2019-09-24 10:42:57,29.461140000000004,110.6353,4.446479,103.0582,504.2362
2019-03-29 03:43:09,30.38707,94.33944,6.6092830000000005,38.381370000000004,320.2679
2019-04-01 03:13:09,30.23292,95.22147,3.7095239999999996,61.57808000000001,161.0744
2019-03-09 07:38:05,30.29405,104.7778,3.091873,13.51424,59.70131
2019-03-21 07:44:44,30.974359999999997,98.02127,5.942933999999999,93.74286,302.7045
2019-02-28 02:37:53,30.47847,103.3506,5.506516,56.88759,55.97124
2019-04-03 03:03:09,29.33085,80.01623000000001,2.807157,127.8436,68.51386
2019-03-06 09:58:05,30.31847,99.33434,7.529209,19.53145,51.53109
2019-02-25 16:30:00,30.224429999999998,98.64854,7.4544429999999995,45.47084,61.5276
2019-03-08 08:08:05,30.177540000000004,104.9771,3.675807,21.72246,58.823530000000005
2019-04-01 09:43:09,29.95644,95.0926,3.335776,117.696,132.341
2019-03-27 08:04:44,30.162470000000003,93.85591,4.766992,45.04817,311.6168
2019-03-14 08:33:32,29.77406,92.10954,5.353713,28.971090000000004,115.7793
2019-02-21 09:20:00,29.5985,93.46868,7.710369,69.15472,53.36983000000001
2019-03-15 05:13:32,30.35756,91.89629000000001,6.872016,41.32309,174.4981
2019-02-21 13:10:00,29.67707,93.75383000000001,7.53862,47.02279,51.988040000000005
2019-09-16 08:00:01,29.899859999999997,105.6643,7.8494660000000005,87.27802,330.50199999999995
2019-02-25 03:10:00,30.50563,99.46418,8.980147,45.82994,54.60239
2019-04-02 15:43:09,30.67623,97.55581,4.851974,123.2629,111.584
2019-03-08 18:28:05,30.991809999999997,104.2936,6.752650999999999,26.41512,70.08533
2019-03-14 05:13:32,30.00072,92.78532,4.928885,26.985490000000002,110.6325
2019-03-26 03:34:44,30.08115,92.47977,5.598758,63.233090000000004,311.9946
2019-04-04 05:30:17,28.566129999999998,73.54751,1.828661,73.50425,59.307030000000005
2019-09-20 23:57:57,30.00672,108.368,7.1002410000000005,110.0328,581.689
2019-09-25 07:42:57,29.4783,112.007,4.018199,94.92628,445.0829
2019-04-03 00:23:09,29.436729999999997,79.4706,3.453471,110.5155,82.14665
2019-03-17 17:53:33,30.7918,94.08391999999999,9.325168,212.2629,286.6549
2019-03-29 09:13:09,30.054579999999998,95.63425,2.339676,35.502390000000005,309.6311
2019-09-21 06:12:57,29.624540000000003,107.8562,6.579573,159.5276,808.9807
2019-03-23 05:54:44,30.847690000000004,99.34404,6.724297,70.87337,314.643
2019-09-28 05:47:00,29.327340000000003,112.3729,5.764593,99.57141,590.4979
2019-09-16 16:30:01,29.98994,105.8851,8.858323,78.26393,450.3095
2019-03-08 03:28:05,30.415640000000003,103.8251,4.962404,30.5746,59.95593
2019-02-26 05:10:00,30.39348,99.99804,7.8737770000000005,59.17279,53.442519999999995
2019-03-07 01:38:05,30.85055,102.0867,7.187131,24.115489999999998,65.40116
2019-02-25 16:40:00,30.2219,98.68884,7.475781,48.38882,66.68936
2019-10-04 03:43:09,28.95253,114.8806,6.353940000000001,128.7965,789.9594
